"BranchNodeID","ClusterID","CriticalType","NodeId","PercentMatchNode","Persistence","Scalar","TreeID","VertexId","isDummyNode","isImportantPair"
0,0,3,0,200,0.74818,0.74818,0,36981,0,1
1,0,1,2,200,0.07574,0.32074,0,37116,0,1
1,0,1,2,200,0.07574,0.32074,0,37116,1,1
2,0,1,4,200,0.27271,0.31675,0,25277,0,1
2,0,1,4,200,0.27271,0.31675,0,25277,1,1
1,0,0,6,200,0.07574,0.245,0,25274,0,1
1,0,0,6,200,0.07574,0.245,0,25274,1,1
3,0,1,8,200,0.28681,0.31336,0,35656,0,1
3,0,1,8,200,0.28681,0.31336,0,35656,1,1
2,0,0,10,200,0.27271,0.04404,0,37421,0,1
2,0,0,10,200,0.27271,0.04404,0,37421,1,1
4,0,1,12,200,0.21945,0.25734,0,28594,0,1
4,0,1,12,200,0.21945,0.25734,0,28594,1,1
3,0,0,14,200,0.28681,0.02655,0,36101,0,1
3,0,0,14,200,0.28681,0.02655,0,36101,1,1
5,0,1,16,200,0.18094,0.19947,0,25553,0,1
5,0,1,16,200,0.18094,0.19947,0,25553,1,1
4,0,0,18,200,0.21945,0.037894,0,28290,0,1
4,0,0,18,200,0.21945,0.037894,0,28290,1,1
6,0,1,20,200,0.15361,0.18399,0,23464,0,1
6,0,1,20,200,0.15361,0.18399,0,23464,1,1
5,0,0,22,200,0.18094,0.018535,0,26003,0,1
5,0,0,22,200,0.18094,0.018535,0,26003,1,1
7,0,1,24,200,0.090747,0.15811,0,17935,0,1
7,0,1,24,200,0.090747,0.15811,0,17935,1,1
6,0,0,26,200,0.15361,0.03038,0,23765,0,1
6,0,0,26,200,0.15361,0.03038,0,23765,1,1
8,0,1,28,200,0.09712,0.13651,0,29613,0,1
8,0,1,28,200,0.09712,0.13651,0,29613,1,1
7,0,0,30,200,0.090747,0.067362,0,18382,0,1
7,0,0,30,200,0.090747,0.067362,0,18382,1,1
9,0,1,32,200,0.071279,0.11386,0,27645,0,1
9,0,1,32,200,0.071279,0.11386,0,27645,1,1
8,0,0,34,200,0.09712,0.039386,0,29765,0,1
8,0,0,34,200,0.09712,0.039386,0,29765,1,1
10,0,1,36,200,0.084677,0.10172,0,23002,0,1
10,0,1,36,200,0.084677,0.10172,0,23002,1,1
9,0,0,38,200,0.071279,0.042581,0,27345,0,1
9,0,0,38,200,0.071279,0.042581,0,27345,1,1
11,0,1,40,200,0.063362,0.093193,0,21694,0,1
11,0,1,40,200,0.063362,0.093193,0,21694,1,1
10,0,0,42,200,0.084677,0.017047,0,24060,0,1
10,0,0,42,200,0.084677,0.017047,0,24060,1,1
0,0,0,44,200,0.74818,0,0,6672,0,1
0,0,0,44,200,0.74818,0,0,6672,1,1
11,0,0,46,200,0.063362,0.029831,0,21845,0,1
11,0,0,46,200,0.063362,0.029831,0,21845,1,1
