"Cell Type","Cost","MatchingID","MatchingPercentMatch","MatchingType","MeanMatchedPersistence","tree1NodeId","tree2NodeId"
3,7.7912e-07,0,200,2,1.2623,27,27
3,7.7912e-07,1,200,3,1.2623,0,0
3,0.00022569,2,200,2,0.11979,21,21
3,0.00022569,3,200,1,0.11979,13,13
3,1.684e-06,4,200,2,0.837,7,15
3,1.684e-06,5,200,1,0.837,1,5
3,4.8153e-05,6,200,2,0.053435,29,29
3,4.8153e-05,7,200,1,0.053435,23,23
3,3.284e-05,8,200,2,0.055446,25,25
3,3.284e-05,9,200,1,0.055446,19,19
3,3.8604e-06,10,200,2,0.83718,15,7
3,3.8604e-06,11,200,1,0.83718,5,1
3,2.3011e-05,12,200,2,0.06133,9,17
3,2.3011e-05,13,200,1,0.06133,3,11
3,2.4435e-05,14,200,2,0.061294,17,9
3,2.4435e-05,15,200,1,0.061294,11,3
