"Cell Type","Cost","MatchingID","MatchingPercentMatch","MatchingType","MeanMatchedPersistence","tree1NodeId","tree2NodeId"
3,1.8996e-06,0,200,2,1.2627,27,27
3,1.8996e-06,1,200,3,1.2627,0,0
3,0.00055024,2,200,2,0.11902,21,21
3,0.00055024,3,200,1,0.11902,13,13
3,4.1055e-06,4,200,2,0.83654,15,7
3,4.1055e-06,5,200,1,0.83654,5,1
3,7.5819e-05,6,200,2,0.051642,25,25
3,7.5819e-05,7,200,1,0.051642,19,19
3,0.00012371,8,200,2,0.048859,29,29
3,0.00012371,9,200,1,0.048859,23,23
3,9.4116e-06,10,200,2,0.83634,7,15
3,9.4116e-06,11,200,1,0.83634,1,5
3,5.6101e-05,12,200,2,0.063099,17,9
3,5.6101e-05,13,200,1,0.063099,11,3
3,5.9573e-05,14,200,2,0.063065,9,17
3,5.9573e-05,15,200,1,0.063065,3,11
