"Cell Type","Cost","MatchingID","MatchingPercentMatch","MatchingType","MeanMatchedPersistence","tree1NodeId","tree2NodeId"
3,2.1581e-07,0,200,2,1.2621,27,27
3,2.1581e-07,1,200,3,1.2621,0,0
3,6.2519e-05,2,200,2,0.12017,21,21
3,6.2519e-05,3,200,1,0.12017,13,13
3,4.6643e-07,4,200,2,0.83724,15,15
3,4.6643e-07,5,200,1,0.83724,5,5
3,1.3339e-05,6,200,2,0.055879,29,29
3,1.3339e-05,7,200,1,0.055879,23,23
3,9.0968e-06,8,200,2,0.05719,25,25
3,9.0968e-06,9,200,1,0.05719,19,19
3,1.0694e-06,10,200,2,0.8376,7,7
3,1.0694e-06,11,200,1,0.8376,1,1
3,6.3742e-06,12,200,2,0.060445,17,17
3,6.3742e-06,13,200,1,0.060445,11,11
3,6.7687e-06,14,200,2,0.060407,9,9
3,6.7687e-06,15,200,1,0.060407,3,3
