"Cell Type","Cost","MatchingID","MatchingPercentMatch","MatchingType","MeanMatchedPersistence","tree1NodeId","tree2NodeId"
3,1.2688e-07,0,200,2,1.262,27,27
3,1.2688e-07,1,200,3,1.262,0,0
3,3.6747e-05,2,200,2,0.12027,21,21
3,3.6747e-05,3,200,1,0.12027,13,13
3,2.7421e-07,4,200,2,0.8373,15,15
3,2.7421e-07,5,200,1,0.8373,5,5
3,7.8402e-06,6,200,2,0.056512,29,29
3,7.8402e-06,7,200,1,0.056512,23,23
3,5.3469e-06,8,200,2,0.057642,25,25
3,5.3469e-06,9,200,1,0.057642,19,19
3,6.286e-07,10,200,2,0.83771,7,7
3,6.286e-07,11,200,1,0.83771,1,1
3,3.7467e-06,12,200,2,0.060215,17,17
3,3.7467e-06,13,200,1,0.060215,11,11
3,3.9785e-06,14,200,2,0.060177,9,9
3,3.9785e-06,15,200,1,0.060177,3,3
