"Cell Type","Cost","MatchingID","MatchingPercentMatch","MatchingType","MeanMatchedPersistence","tree1NodeId","tree2NodeId"
3,6.9933e-07,0,200,2,1.263,27,27
3,6.9933e-07,1,200,3,1.263,0,0
3,0.00020256,2,200,2,0.11853,21,21
3,0.00020256,3,200,1,0.11853,13,13
3,1.5114e-06,4,200,2,0.83623,7,7
3,1.5114e-06,5,200,1,0.83623,1,1
3,4.548e-05,6,200,2,0.045522,29,29
3,4.548e-05,7,200,1,0.045522,23,23
3,2.7761e-05,8,200,2,0.049552,25,25
3,2.7761e-05,9,200,1,0.049552,19,19
3,3.4647e-06,10,200,2,0.83579,15,15
3,3.4647e-06,11,200,1,0.83579,5,5
3,2.0653e-05,12,200,2,0.064247,9,9
3,2.0653e-05,13,200,1,0.064247,3,3
3,2.1931e-05,14,200,2,0.064216,17,17
3,2.1931e-05,15,200,1,0.064216,11,11
