"Cell Type","Cost","MatchingID","MatchingPercentMatch","MatchingType","MeanMatchedPersistence","tree1NodeId","tree2NodeId"
3,2.0745e-06,0,200,2,1.2627,27,27
3,2.0745e-06,1,200,3,1.2627,0,0
3,0.00060081,2,200,2,0.11908,21,21
3,0.00060081,3,200,1,0.11908,13,13
3,4.483e-06,4,200,2,0.83657,15,7
3,4.483e-06,5,200,1,0.83657,5,1
3,0.0001349,6,200,2,0.049154,25,29
3,0.0001349,7,200,1,0.049154,19,23
3,8.2339e-05,8,200,2,0.051966,29,25
3,8.2339e-05,9,200,1,0.051966,23,19
3,1.0277e-05,10,200,2,0.8364,7,15
3,1.0277e-05,11,200,1,0.8364,1,5
3,6.1257e-05,12,200,2,0.062968,17,9
3,6.1257e-05,13,200,1,0.062968,11,3
3,6.5048e-05,14,200,2,0.062933,9,17
3,6.5048e-05,15,200,1,0.062933,3,11
