"Cell Type","Cost","MatchingID","MatchingPercentMatch","MatchingType","MeanMatchedPersistence","tree1NodeId","tree2NodeId"
3,1.9426e-06,0,200,2,1.2626,27,27
3,1.9426e-06,1,200,3,1.2626,0,0
3,0.00056267,2,200,2,0.11932,21,21
3,0.00056267,3,200,1,0.11932,13,13
3,4.1986e-06,4,200,2,0.83672,7,15
3,4.1986e-06,5,200,1,0.83672,1,5
3,0.00012633,6,200,2,0.050739,29,25
3,0.00012633,7,200,1,0.050739,23,19
3,7.7113e-05,8,200,2,0.053019,25,29
3,7.7113e-05,9,200,1,0.053019,19,23
3,9.6243e-06,10,200,2,0.83667,15,7
3,9.6243e-06,11,200,1,0.83667,5,1
3,5.7368e-05,12,200,2,0.06241,9,17
3,5.7368e-05,13,200,1,0.06241,3,11
3,6.0919e-05,14,200,2,0.062375,17,9
3,6.0919e-05,15,200,1,0.062375,11,3
