"Cell Type","Cost","MatchingID","MatchingPercentMatch","MatchingType","MeanMatchedPersistence","tree1NodeId","tree2NodeId"
3,4.6427e-07,0,200,2,1.2622,27,27
3,4.6427e-07,1,200,3,1.2622,0,0
3,0.00013449,2,200,2,0.11997,21,21
3,0.00013449,3,200,1,0.11997,13,13
3,1.0035e-06,4,200,2,0.83712,7,15
3,1.0035e-06,5,200,1,0.83712,1,5
3,2.8693e-05,6,200,2,0.054612,29,29
3,2.8693e-05,7,200,1,0.054612,23,23
3,1.9569e-05,8,200,2,0.056286,25,25
3,1.9569e-05,9,200,1,0.056286,19,19
3,2.3003e-06,10,200,2,0.83738,15,7
3,2.3003e-06,11,200,1,0.83738,5,1
3,1.3712e-05,12,200,2,0.060904,9,17
3,1.3712e-05,13,200,1,0.060904,3,11
3,1.456e-05,14,200,2,0.060867,17,9
3,1.456e-05,15,200,1,0.060867,11,3
