"Cell Type","Cost","MatchingID","MatchingPercentMatch","MatchingType","MeanMatchedPersistence","tree1NodeId","tree2NodeId"
3,8.6345e-07,0,200,2,1.263,27,27
3,8.6345e-07,1,200,3,1.263,0,0
3,0.00025008,2,200,2,0.11861,21,21
3,0.00025008,3,200,1,0.11861,13,13
3,1.8659e-06,4,200,2,0.83628,7,7
3,1.8659e-06,5,200,1,0.83628,1,1
3,5.3355e-05,6,200,2,0.045921,29,29
3,5.3355e-05,7,200,1,0.045921,23,23
3,3.6388e-05,8,200,2,0.050083,25,25
3,3.6388e-05,9,200,1,0.050083,19,19
3,4.2775e-06,10,200,2,0.83589,15,15
3,4.2775e-06,11,200,1,0.83589,5,5
3,2.5497e-05,12,200,2,0.06405,9,9
3,2.5497e-05,13,200,1,0.06405,3,3
3,2.7075e-05,14,200,2,0.064019,17,17
3,2.7075e-05,15,200,1,0.064019,11,11
