"Cell Type","Cost","MatchingID","MatchingPercentMatch","MatchingType","MeanMatchedPersistence","tree1NodeId","tree2NodeId"
3,5.3979e-08,0,200,2,1.2633,27,27
3,5.3979e-08,1,200,3,1.2633,0,0
3,1.563e-05,2,200,2,0.11797,21,21
3,1.563e-05,3,200,1,0.11797,13,13
3,1.1663e-07,4,200,2,0.83589,7,7
3,1.1663e-07,5,200,1,0.83589,1,1
3,3.3347e-06,6,200,2,0.041845,29,29
3,3.3347e-06,7,200,1,0.041845,23,23
3,2.2742e-06,8,200,2,0.047175,25,25
3,2.2742e-06,9,200,1,0.047175,19,19
3,2.6734e-07,10,200,2,0.83518,15,15
3,2.6734e-07,11,200,1,0.83518,5,5
3,1.5936e-06,12,200,2,0.065525,9,9
3,1.5936e-06,13,200,1,0.065525,3,3
3,1.6922e-06,14,200,2,0.065495,17,17
3,1.6922e-06,15,200,1,0.065495,11,11
