"Cell Type","Cost","MatchingID","MatchingPercentMatch","MatchingType","MeanMatchedPersistence","tree1NodeId","tree2NodeId"
3,1.3817e-07,0,200,2,1.262,27,27
3,1.3817e-07,1,200,3,1.262,0,0
3,4.0012e-05,2,200,2,0.12026,21,21
3,4.0012e-05,3,200,1,0.12026,13,13
3,2.9858e-07,4,200,2,0.83729,15,15
3,2.9858e-07,5,200,1,0.83729,5,5
3,8.5368e-06,6,200,2,0.056422,29,29
3,8.5368e-06,7,200,1,0.056422,23,23
3,5.8219e-06,8,200,2,0.057577,25,25
3,5.8219e-06,9,200,1,0.057577,19,19
3,6.8436e-07,10,200,2,0.8377,7,7
3,6.8436e-07,11,200,1,0.8377,1,1
3,4.0795e-06,12,200,2,0.060248,17,17
3,4.0795e-06,13,200,1,0.060248,11,11
3,4.332e-06,14,200,2,0.06021,9,9
3,4.332e-06,15,200,1,0.06021,3,3
