"Cell Type","Cost","MatchingID","MatchingPercentMatch","MatchingType","MeanMatchedPersistence","tree1NodeId","tree2NodeId"
3,1.6523e-06,0,200,2,1.2628,27,27
3,1.6523e-06,1,200,3,1.2628,0,0
3,0.00047855,2,200,2,0.11894,21,21
3,0.00047855,3,200,1,0.11894,13,13
3,3.5707e-06,4,200,2,0.83648,15,7
3,3.5707e-06,5,200,1,0.83648,5,1
3,0.0001021,6,200,2,0.048002,29,29
3,0.0001021,7,200,1,0.048002,23,23
3,6.9632e-05,8,200,2,0.051568,25,25
3,6.9632e-05,9,200,1,0.051568,19,19
3,8.1853e-06,10,200,2,0.83624,7,15
3,8.1853e-06,11,200,1,0.83624,1,5
3,4.8792e-05,12,200,2,0.063296,17,9
3,4.8792e-05,13,200,1,0.063296,11,3
3,5.1811e-05,14,200,2,0.063262,9,17
3,5.1811e-05,15,200,1,0.063262,3,11
