"Cell Type","Cost","MatchingID","MatchingPercentMatch","MatchingType","MeanMatchedPersistence","tree1NodeId","tree2NodeId"
3,5.0751e-07,0,200,2,1.2622,27,27
3,5.0751e-07,1,200,3,1.2622,0,0
3,0.00014699,2,200,2,0.11995,21,21
3,0.00014699,3,200,1,0.11995,13,13
3,1.0968e-06,4,200,2,0.8371,7,15
3,1.0968e-06,5,200,1,0.8371,1,5
3,3.3002e-05,6,200,2,0.054842,29,25
3,3.3002e-05,7,200,1,0.054842,23,19
3,2.0145e-05,8,200,2,0.055745,25,29
3,2.0145e-05,9,200,1,0.055745,19,23
3,2.5142e-06,10,200,2,0.83735,15,7
3,2.5142e-06,11,200,1,0.83735,5,1
3,1.4987e-05,12,200,2,0.060969,9,17
3,1.4987e-05,13,200,1,0.060969,3,11
3,1.5914e-05,14,200,2,0.060933,17,9
3,1.5914e-05,15,200,1,0.060933,11,3
