"Cell Type","Cost","MatchingID","MatchingPercentMatch","MatchingType","MeanMatchedPersistence","tree1NodeId","tree2NodeId"
3,3.8356e-09,0,200,2,1.2619,27,27
3,3.8356e-09,1,200,3,1.2619,0,0
3,1.1115e-06,2,200,2,0.12054,21,21
3,1.1115e-06,3,200,1,0.12054,13,13
3,8.2884e-09,4,200,2,0.83746,15,15
3,8.2884e-09,5,200,1,0.83746,5,5
3,2.4954e-07,6,200,2,0.058754,25,25
3,2.4954e-07,7,200,1,0.058754,19,19
3,1.5233e-07,8,200,2,0.058345,29,29
3,1.5233e-07,9,200,1,0.058345,23,23
3,1.8999e-08,10,200,2,0.83801,7,7
3,1.8999e-08,11,200,1,0.83801,1,1
3,1.1332e-07,12,200,2,0.059591,17,17
3,1.1332e-07,13,200,1,0.059591,11,11
3,1.2033e-07,14,200,2,0.059551,9,9
3,1.2033e-07,15,200,1,0.059551,3,3
