"Cell Type","Cost","MatchingID","MatchingPercentMatch","MatchingType","MeanMatchedPersistence","tree1NodeId","tree2NodeId"
3,8.0675e-07,0,200,2,1.263,27,27
3,8.0675e-07,1,200,3,1.263,0,0
3,0.00023368,2,200,2,0.11858,21,21
3,0.00023368,3,200,1,0.11858,13,13
3,1.7437e-06,4,200,2,0.83627,7,7
3,1.7437e-06,5,200,1,0.83627,1,1
3,4.9858e-05,6,200,2,0.04574,29,29
3,4.9858e-05,7,200,1,0.04574,23,23
3,3.4002e-05,8,200,2,0.049954,25,25
3,3.4002e-05,9,200,1,0.049954,19,19
3,3.997e-06,10,200,2,0.83585,15,15
3,3.997e-06,11,200,1,0.83585,5,5
3,2.3826e-05,12,200,2,0.064116,9,9
3,2.3826e-05,13,200,1,0.064116,3,3
3,2.53e-05,14,200,2,0.064084,17,17
3,2.53e-05,15,200,1,0.064084,11,11
