"Cell Type","Cost","MatchingID","MatchingPercentMatch","MatchingType","MeanMatchedPersistence","tree1NodeId","tree2NodeId"
3,7.2552e-07,0,200,2,1.2623,27,27
3,7.2552e-07,1,200,3,1.2623,0,0
3,0.00021013,2,200,2,0.11982,21,21
3,0.00021013,3,200,1,0.11982,13,13
3,1.568e-06,4,200,2,0.83702,7,15
3,1.568e-06,5,200,1,0.83702,1,5
3,4.4833e-05,6,200,2,0.053616,29,29
3,4.4833e-05,7,200,1,0.053616,23,23
3,3.0576e-05,8,200,2,0.055575,25,25
3,3.0576e-05,9,200,1,0.055575,19,19
3,3.5942e-06,10,200,2,0.83721,15,7
3,3.5942e-06,11,200,1,0.83721,5,1
3,2.1425e-05,12,200,2,0.061264,9,17
3,2.1425e-05,13,200,1,0.061264,3,11
3,2.275e-05,14,200,2,0.061228,17,9
3,2.275e-05,15,200,1,0.061228,11,3
