"Cell Type","Cost","MatchingID","MatchingPercentMatch","MatchingType","MeanMatchedPersistence","tree1NodeId","tree2NodeId"
3,1.5342e-08,0,200,2,1.2634,27,27
3,1.5342e-08,1,200,3,1.2634,0,0
3,4.4458e-06,2,200,2,0.11787,21,21
3,4.4458e-06,3,200,1,0.11787,13,13
3,3.3175e-08,4,200,2,0.83583,7,7
3,3.3175e-08,5,200,1,0.83583,1,1
3,9.9819e-07,6,200,2,0.041232,29,29
3,9.9819e-07,7,200,1,0.041232,23,23
3,6.0924e-07,8,200,2,0.046701,25,25
3,6.0924e-07,9,200,1,0.046701,19,19
3,7.6062e-08,10,200,2,0.83507,15,15
3,7.6062e-08,11,200,1,0.83507,5,5
3,4.5329e-07,12,200,2,0.065754,9,9
3,4.5329e-07,13,200,1,0.065754,3,3
3,4.8135e-07,14,200,2,0.065724,17,17
3,4.8135e-07,15,200,1,0.065724,11,11
