"Cell Type","Cost","MatchingID","MatchingPercentMatch","MatchingType","MeanMatchedPersistence","tree1NodeId","tree2NodeId"
3,1.9426e-08,0,200,2,1.2634,27,27
3,1.9426e-08,1,200,3,1.2634,0,0
3,5.6267e-06,2,200,2,0.11789,21,21
3,5.6267e-06,3,200,1,0.11789,13,13
3,4.1991e-08,4,200,2,0.83584,7,7
3,4.1991e-08,5,200,1,0.83584,1,1
3,1.2634e-06,6,200,2,0.041326,29,29
3,1.2634e-06,7,200,1,0.041326,23,23
3,7.7109e-07,8,200,2,0.046763,25,25
3,7.7109e-07,9,200,1,0.046763,19,19
3,9.6266e-08,10,200,2,0.83509,15,15
3,9.6266e-08,11,200,1,0.83509,5,5
3,5.7369e-07,12,200,2,0.065721,9,9
3,5.7369e-07,13,200,1,0.065721,3,3
3,6.092e-07,14,200,2,0.065691,17,17
3,6.092e-07,15,200,1,0.065691,11,11
