"Cell Type","Cost","MatchingID","MatchingPercentMatch","MatchingType","MeanMatchedPersistence","tree1NodeId","tree2NodeId"
3,5.9959e-07,0,200,2,1.2622,27,27
3,5.9959e-07,1,200,3,1.2622,0,0
3,0.00017366,2,200,2,0.11989,21,21
3,0.00017366,3,200,1,0.11989,13,13
3,1.2958e-06,4,200,2,0.83707,7,15
3,1.2958e-06,5,200,1,0.83707,1,5
3,3.7052e-05,6,200,2,0.054069,29,29
3,3.7052e-05,7,200,1,0.054069,23,23
3,2.5269e-05,8,200,2,0.055898,25,25
3,2.5269e-05,9,200,1,0.055898,19,19
3,2.9703e-06,10,200,2,0.83729,15,7
3,2.9703e-06,11,200,1,0.83729,5,1
3,1.7706e-05,12,200,2,0.061101,9,17
3,1.7706e-05,13,200,1,0.061101,3,11
3,1.8802e-05,14,200,2,0.061064,17,9
3,1.8802e-05,15,200,1,0.061064,11,3
