"Cell Type","Cost","MatchingID","MatchingPercentMatch","MatchingType","MeanMatchedPersistence","tree1NodeId","tree2NodeId"
3,1.0134e-06,0,200,2,1.2623,27,27
3,1.0134e-06,1,200,3,1.2623,0,0
3,0.00029349,2,200,2,0.11968,21,21
3,0.00029349,3,200,1,0.11968,13,13
3,2.1898e-06,4,200,2,0.83694,7,15
3,2.1898e-06,5,200,1,0.83694,1,5
3,6.2618e-05,6,200,2,0.05271,29,29
3,6.2618e-05,7,200,1,0.05271,23,23
3,4.2705e-05,8,200,2,0.054929,25,25
3,4.2705e-05,9,200,1,0.054929,19,19
3,5.0199e-06,10,200,2,0.83706,15,7
3,5.0199e-06,11,200,1,0.83706,5,1
3,2.9924e-05,12,200,2,0.061592,9,17
3,2.9924e-05,13,200,1,0.061592,3,11
3,3.1775e-05,14,200,2,0.061556,17,9
3,3.1775e-05,15,200,1,0.061556,11,3
