"Cell Type","Cost","MatchingID","MatchingPercentMatch","MatchingType","MeanMatchedPersistence","tree1NodeId","tree2NodeId"
3,1.5735e-06,0,200,2,1.2628,27,27
3,1.5735e-06,1,200,3,1.2628,0,0
3,0.00045576,2,200,2,0.11891,21,21
3,0.00045576,3,200,1,0.11891,13,13
3,3.4008e-06,4,200,2,0.83647,15,7
3,3.4008e-06,5,200,1,0.83647,5,1
3,9.7239e-05,6,200,2,0.047821,29,29
3,9.7239e-05,7,200,1,0.047821,23,23
3,6.6317e-05,8,200,2,0.051439,25,25
3,6.6317e-05,9,200,1,0.051439,19,19
3,7.7959e-06,10,200,2,0.83621,7,15
3,7.7959e-06,11,200,1,0.83621,1,5
3,4.6469e-05,12,200,2,0.063361,17,9
3,4.6469e-05,13,200,1,0.063361,11,3
3,4.9344e-05,14,200,2,0.063328,9,17
3,4.9344e-05,15,200,1,0.063328,3,11
