"Cell Type","Cost","MatchingID","MatchingPercentMatch","MatchingType","MeanMatchedPersistence","tree1NodeId","tree2NodeId"
3,2.2567e-06,0,200,2,1.2626,27,27
3,2.2567e-06,1,200,3,1.2626,0,0
3,0.0006536,2,200,2,0.11922,21,21
3,0.0006536,3,200,1,0.11922,13,13
3,4.8768e-06,4,200,2,0.83666,7,15
3,4.8768e-06,5,200,1,0.83666,1,5
3,0.00014675,6,200,2,0.050086,29,25
3,0.00014675,7,200,1,0.050086,23,19
3,8.9575e-05,8,200,2,0.052585,25,29
3,8.9575e-05,9,200,1,0.052585,19,23
3,1.1179e-05,10,200,2,0.83656,15,7
3,1.1179e-05,11,200,1,0.83656,5,1
3,6.6639e-05,12,200,2,0.06264,9,17
3,6.6639e-05,13,200,1,0.06264,3,11
3,7.0763e-05,14,200,2,0.062604,17,9
3,7.0763e-05,15,200,1,0.062604,11,3
