"Cell Type","Cost","MatchingID","MatchingPercentMatch","MatchingType","MeanMatchedPersistence","tree1NodeId","tree2NodeId"
3,7.6686e-08,0,200,2,0.7472,43,43
3,7.6686e-08,1,200,3,0.7472,0,0
3,7.576e-06,2,200,2,0.22706,17,17
3,7.576e-06,3,200,1,0.22706,11,11
3,2.7253e-05,4,200,2,0.087398,37,37
3,2.7253e-05,5,200,1,0.087398,31,31
3,1.1641e-05,6,200,2,0.086556,33,33
3,1.1641e-05,7,200,1,0.086556,27,27
3,2.8747e-05,8,200,2,0.098058,29,29
3,2.8747e-05,9,200,1,0.098058,23,23
3,1.3946e-05,10,200,2,0.17086,21,21
3,1.3946e-05,11,200,1,0.17086,15,15
3,2.6206e-06,12,200,2,0.070125,5,9
3,2.6206e-06,13,200,1,0.070125,1,3
3,2.0684e-06,14,200,2,0.063327,45,45
3,2.0684e-06,15,200,1,0.063327,39,39
3,5.8903e-06,16,200,2,0.088687,41,41
3,5.8903e-06,17,200,1,0.088687,35,35
3,6.7958e-05,18,200,2,0.13417,25,25
3,6.7958e-05,19,200,1,0.13417,19,19
3,2.8336e-06,20,200,2,0.28912,9,5
3,2.8336e-06,21,200,1,0.28912,3,1
3,2.6043e-06,22,200,2,0.26798,13,13
3,2.6043e-06,23,200,1,0.26798,7,7
