"Cell Type","Cost","MatchingID","MatchingPercentMatch","MatchingType","MeanMatchedPersistence","tree1NodeId","tree2NodeId"
3,2.7169e-07,0,200,2,0.74843,43,43
3,2.7169e-07,1,200,3,0.74843,0,0
3,2.6844e-05,2,200,2,0.21755,17,17
3,2.6844e-05,3,200,1,0.21755,11,11
3,9.6565e-05,4,200,2,0.067275,37,37
3,9.6565e-05,5,200,1,0.067275,31,31
3,4.1246e-05,6,200,2,0.099744,33,33
3,4.1246e-05,7,200,1,0.099744,27,27
3,0.00010186,8,200,2,0.088931,29,29
3,0.00010186,9,200,1,0.088931,23,23
3,4.9413e-05,10,200,2,0.18344,21,21
3,4.9413e-05,11,200,1,0.18344,15,15
3,9.2853e-06,12,200,2,0.077135,5,5
3,9.2853e-06,13,200,1,0.077135,1,1
3,7.3289e-06,14,200,2,0.063371,45,45
3,7.3289e-06,15,200,1,0.063371,39,39
3,2.0871e-05,16,200,2,0.083681,41,41
3,2.0871e-05,17,200,1,0.083681,35,35
3,0.00024079,18,200,2,0.15844,25,25
3,0.00024079,19,200,1,0.15844,19,19
3,1.004e-05,20,200,2,0.28624,13,13
3,1.004e-05,21,200,1,0.28624,7,7
3,9.2277e-06,22,200,2,0.27388,9,9
3,9.2277e-06,23,200,1,0.27388,3,3
