"Cell Type","Cost","MatchingID","MatchingPercentMatch","MatchingType","MeanMatchedPersistence","tree1NodeId","tree2NodeId"
3,2.2313e-07,0,200,2,0.74845,43,43
3,2.2313e-07,1,200,3,0.74845,0,0
3,2.2046e-05,2,200,2,0.21736,17,17
3,2.2046e-05,3,200,1,0.21736,11,11
3,7.9308e-05,4,200,2,0.066875,37,37
3,7.9308e-05,5,200,1,0.066875,31,31
3,3.3875e-05,6,200,2,0.10001,33,33
3,3.3875e-05,7,200,1,0.10001,27,27
3,8.3654e-05,8,200,2,0.088749,29,29
3,8.3654e-05,9,200,1,0.088749,23,23
3,4.0582e-05,10,200,2,0.18369,21,21
3,4.0582e-05,11,200,1,0.18369,15,15
3,7.6258e-06,12,200,2,0.077274,5,5
3,7.6258e-06,13,200,1,0.077274,1,1
3,6.0191e-06,14,200,2,0.063372,45,45
3,6.0191e-06,15,200,1,0.063372,39,39
3,1.7141e-05,16,200,2,0.083581,41,41
3,1.7141e-05,17,200,1,0.083581,35,35
3,0.00019776,18,200,2,0.15892,25,25
3,0.00019776,19,200,1,0.15892,19,19
3,8.2457e-06,20,200,2,0.28618,13,13
3,8.2457e-06,21,200,1,0.28618,7,7
3,7.5785e-06,22,200,2,0.274,9,9
3,7.5785e-06,23,200,1,0.274,3,3
