"Cell Type","Cost","MatchingID","MatchingPercentMatch","MatchingType","MeanMatchedPersistence","tree1NodeId","tree2NodeId"
3,1.6977e-08,0,200,2,0.74862,43,43
3,1.6977e-08,1,200,3,0.74862,0,0
3,1.6777e-06,2,200,2,0.21604,17,17
3,1.6777e-06,3,200,1,0.21604,11,11
3,6.0353e-06,4,200,2,0.064072,37,37
3,6.0353e-06,5,200,1,0.064072,31,31
3,2.5779e-06,6,200,2,0.10184,33,33
3,2.5779e-06,7,200,1,0.10184,27,27
3,6.3661e-06,8,200,2,0.087478,29,29
3,6.3661e-06,9,200,1,0.087478,23,23
3,3.0883e-06,10,200,2,0.18544,21,21
3,3.0883e-06,11,200,1,0.18544,15,15
3,5.8035e-07,12,200,2,0.07825,5,5
3,5.8035e-07,13,200,1,0.07825,1,1
3,4.5805e-07,14,200,2,0.063378,45,45
3,4.5805e-07,15,200,1,0.063378,39,39
3,1.3044e-06,16,200,2,0.082884,41,41
3,1.3044e-06,17,200,1,0.082884,35,35
3,1.505e-05,18,200,2,0.16231,25,25
3,1.505e-05,19,200,1,0.16231,19,19
3,6.2752e-07,20,200,2,0.28578,13,13
3,6.2752e-07,21,200,1,0.28578,7,7
3,5.7673e-07,22,200,2,0.27482,9,9
3,5.7673e-07,23,200,1,0.27482,3,3
