"Cell Type","Cost","MatchingID","MatchingPercentMatch","MatchingType","MeanMatchedPersistence","tree1NodeId","tree2NodeId"
3,1.1341e-09,0,200,2,0.74663,39,39
3,1.1341e-09,1,200,3,0.74663,0,0
3,8.035e-10,2,200,2,0.15462,35,35
3,8.035e-10,3,200,1,0.15462,3,3
3,2.3647e-07,4,200,2,0.073068,41,41
3,2.3647e-07,5,200,1,0.073068,31,31
3,2.0205e-08,6,200,2,0.42816,51,51
3,2.0205e-08,7,200,1,0.42816,23,23
3,2.0332e-10,8,200,2,0.060878,5,5
3,2.0332e-10,9,200,1,0.060878,1,1
3,8.4324e-09,10,200,2,0.52283,25,25
3,8.4324e-09,11,200,1,0.52283,13,13
3,6.3668e-10,12,200,2,0.1549,19,19
3,6.3668e-10,13,200,1,0.1549,7,7
3,1.2862e-11,14,200,2,0.071076,37,37
3,1.2862e-11,15,200,1,0.071076,27,27
3,4.6389e-11,16,200,2,0.081639,17,17
3,4.6389e-11,17,200,1,0.081639,9,9
3,1.2092e-10,18,200,2,0.066611,29,29
3,1.2092e-10,19,200,1,0.066611,15,15
3,2.2516e-07,20,200,2,0.17529,49,49
3,2.2516e-07,21,200,1,0.17529,43,43
3,7.1167e-08,22,200,2,0.19876,45,45
3,7.1167e-08,23,200,1,0.19876,33,33
3,4.3455e-06,24,100,2,0.062481,53,53
3,4.3455e-06,25,100,1,0.062481,47,47
3,6.9353e-11,26,200,2,0.065866,21,21
3,6.9353e-11,27,200,1,0.065866,11,11
