"Cell Type","Cost","MatchingID","MatchingPercentMatch","MatchingType","MeanMatchedPersistence","tree1NodeId","tree2NodeId"
3,1.6398e-06,0,200,2,0.74725,23,19
3,1.6398e-06,1,200,3,0.74725,0,0
3,2.9169e-05,2,200,2,0.42882,31,27
3,2.9169e-05,3,200,1,0.42882,15,15
3,1.1613e-06,4,200,2,0.15462,7,7
3,1.1613e-06,5,200,1,0.15462,1,1
3,1.2165e-05,6,200,2,0.52235,17,17
3,1.2165e-05,7,200,1,0.52235,11,11
3,9.2039e-07,8,200,2,0.1549,13,13
3,9.2039e-07,9,200,1,0.1549,5,5
3,0.00032517,10,200,2,0.17742,33,29
3,0.00032517,11,200,1,0.17742,27,23
3,0.00010275,12,200,2,0.2016,29,25
3,0.00010275,13,200,1,0.2016,21,21
3,6.7796e-08,14,200,2,0.081642,9,9
3,6.7796e-08,15,200,1,0.081642,3,3
