"Cell Type","Cost","MatchingID","MatchingPercentMatch","MatchingType","MeanMatchedPersistence","tree1NodeId","tree2NodeId"
3,2.7281e-07,0,200,2,0.74803,23,23
3,2.7281e-07,1,200,3,0.74803,0,0
3,4.853e-06,2,200,2,0.42966,31,31
3,4.853e-06,3,200,1,0.42966,15,15
3,0.00071712,4,100,2,0.077224,25,25
3,0.00071712,5,100,1,0.077224,19,19
3,1.9321e-07,6,200,2,0.15461,7,7
3,1.9321e-07,7,200,1,0.15461,1,1
3,2.0239e-06,8,200,2,0.52175,17,17
3,2.0239e-06,9,200,1,0.52175,11,11
3,1.5314e-07,10,200,2,0.1549,13,13
3,1.5314e-07,11,200,1,0.1549,5,5
3,5.4101e-05,12,200,2,0.18009,33,33
3,5.4101e-05,13,200,1,0.18009,27,27
3,1.7095e-05,14,200,2,0.20517,29,29
3,1.7095e-05,15,200,1,0.20517,21,21
3,1.1263e-08,16,200,2,0.081646,9,9
3,1.1263e-08,17,200,1,0.081646,3,3
