"Cell Type","Cost","MatchingID","MatchingPercentMatch","MatchingType","MeanMatchedPersistence","tree1NodeId","tree2NodeId"
3,5.8573e-06,0,200,2,1.2938,13,13
3,5.8573e-06,1,200,3,1.2938,0,0
3,0.00099571,2,200,2,0.22188,19,19
3,0.00099571,3,200,1,0.22188,7,7
3,2.8776e-08,4,200,2,0.85701,5,9
3,2.8776e-08,5,200,1,0.85701,1,3
3,7.2841e-08,6,200,2,0.85698,9,5
3,7.2841e-08,7,200,1,0.85698,3,1
3,0.00035033,8,200,2,0.17296,17,17
3,0.00035033,9,200,1,0.17296,11,11
3,0.0058011,10,200,2,0.14804,21,21
3,0.0058011,11,200,1,0.14804,15,15
