"Cell Type","Cost","MatchingID","MatchingPercentMatch","MatchingType","MeanMatchedPersistence","tree1NodeId","tree2NodeId"
3,4.4345e-06,0,200,2,1.2929,13,13
3,4.4345e-06,1,200,3,1.2929,0,0
3,0.00075388,2,200,2,0.20205,19,19
3,0.00075388,3,200,1,0.20205,7,7
3,2.1781e-08,4,200,2,0.85634,5,5
3,2.1781e-08,5,200,1,0.85634,1,1
3,5.5123e-08,6,200,2,0.85627,9,9
3,5.5123e-08,7,200,1,0.85627,3,3
3,0.00026525,8,200,2,0.15604,17,17
3,0.00026525,9,200,1,0.15604,11,11
3,0.0043922,10,200,2,0.136,21,21
3,0.0043922,11,200,1,0.136,15,15
