"Cell Type","Cost","MatchingID","MatchingPercentMatch","MatchingType","MeanMatchedPersistence","tree1NodeId","tree2NodeId"
3,9.295e-06,0,200,2,1.2935,13,13
3,9.295e-06,1,200,3,1.2935,0,0
3,0.0015801,2,200,2,0.21481,19,19
3,0.0015801,3,200,1,0.21481,7,7
3,9.4484e-08,4,200,2,0.85671,9,9
3,9.4484e-08,5,200,1,0.85671,3,3
3,6.0628e-08,6,200,2,0.85679,5,5
3,6.0628e-08,7,200,1,0.85679,1,1
3,0.00055596,8,200,2,0.16708,17,17
3,0.00055596,9,200,1,0.16708,11,11
3,0.009206,10,200,2,0.14363,21,21
3,0.009206,11,200,1,0.14363,15,15
