"Cell Type","Cost","MatchingID","MatchingPercentMatch","MatchingType","MeanMatchedPersistence","tree1NodeId","tree2NodeId"
3,2.0903e-06,0,200,2,1.2943,13,13
3,2.0903e-06,1,200,3,1.2943,0,0
3,0.00035536,2,200,2,0.23285,19,19
3,0.00035536,3,200,1,0.23285,7,7
3,1.0267e-08,4,200,2,0.85737,5,9
3,1.0267e-08,5,200,1,0.85737,1,3
3,2.5995e-08,6,200,2,0.85738,9,5
3,2.5995e-08,7,200,1,0.85738,3,1
3,0.00012503,8,200,2,0.18224,17,17
3,0.00012503,9,200,1,0.18224,11,11
3,0.0020704,10,200,2,0.15478,21,21
3,0.0020704,11,200,1,0.15478,15,15
