"Cell Type","Cost","MatchingID","MatchingPercentMatch","MatchingType","MeanMatchedPersistence","tree1NodeId","tree2NodeId"
3,5.706e-06,0,200,2,1.2938,13,13
3,5.706e-06,1,200,3,1.2938,0,0
3,0.00097002,2,200,2,0.22223,19,19
3,0.00097002,3,200,1,0.22223,7,7
3,2.8033e-08,4,200,2,0.85702,5,9
3,2.8033e-08,5,200,1,0.85702,1,3
3,7.0923e-08,6,200,2,0.857,9,5
3,7.0923e-08,7,200,1,0.857,3,1
3,0.00034129,8,200,2,0.17326,17,17
3,0.00034129,9,200,1,0.17326,11,11
3,0.0056514,10,200,2,0.14826,21,21
3,0.0056514,11,200,1,0.14826,15,15
