"Cell Type","Cost","MatchingID","MatchingPercentMatch","MatchingType","MeanMatchedPersistence","tree1NodeId","tree2NodeId"
3,6.6778e-07,0,200,2,1.2923,13,13
3,6.6778e-07,1,200,3,1.2923,0,0
3,0.00011353,2,200,2,0.18754,19,19
3,0.00011353,3,200,1,0.18754,7,7
3,3.2811e-09,4,200,2,0.85586,5,5
3,3.2811e-09,5,200,1,0.85586,1,1
3,8.3057e-09,6,200,2,0.85575,9,9
3,8.3057e-09,7,200,1,0.85575,3,3
3,3.9944e-05,8,200,2,0.1437,17,17
3,3.9944e-05,9,200,1,0.1437,11,11
3,0.00066141,10,200,2,0.12714,21,21
3,0.00066141,11,200,1,0.12714,15,15
