"Cell Type","Cost","MatchingID","MatchingPercentMatch","MatchingType","MeanMatchedPersistence","tree1NodeId","tree2NodeId"
3,1.7427e-06,0,200,2,1.2925,13,13
3,1.7427e-06,1,200,3,1.2925,0,0
3,0.00029625,2,200,2,0.1932,19,19
3,0.00029625,3,200,1,0.1932,7,7
3,8.5576e-09,4,200,2,0.85605,5,5
3,8.5576e-09,5,200,1,0.85605,1,1
3,2.1657e-08,6,200,2,0.85596,9,9
3,2.1657e-08,7,200,1,0.85596,3,3
3,0.00010423,8,200,2,0.14848,17,17
3,0.00010423,9,200,1,0.14848,11,11
3,0.0017259,10,200,2,0.13062,21,21
3,0.0017259,11,200,1,0.13062,15,15
