"Cell Type","Cost","MatchingID","MatchingPercentMatch","MatchingType","MeanMatchedPersistence","tree1NodeId","tree2NodeId"
3,3.3231e-06,0,200,2,1.2928,13,13
3,3.3231e-06,1,200,3,1.2928,0,0
3,0.00056495,2,200,2,0.19886,19,19
3,0.00056495,3,200,1,0.19886,7,7
3,1.6331e-08,4,200,2,0.85624,5,5
3,1.6331e-08,5,200,1,0.85624,1,1
3,4.1312e-08,6,200,2,0.85616,9,9
3,4.1312e-08,7,200,1,0.85616,3,3
3,0.00019877,8,200,2,0.1533,17,17
3,0.00019877,9,200,1,0.1533,11,11
3,0.0032914,10,200,2,0.13407,21,21
3,0.0032914,11,200,1,0.13407,15,15
