"Cell Type","Cost","MatchingID","MatchingPercentMatch","MatchingType","MeanMatchedPersistence","tree1NodeId","tree2NodeId"
3,1.2804e-06,0,200,2,1.2924,13,13
3,1.2804e-06,1,200,3,1.2924,0,0
3,0.00021765,2,200,2,0.19107,19,19
3,0.00021765,3,200,1,0.19107,7,7
3,6.2939e-09,4,200,2,0.85598,5,5
3,6.2939e-09,5,200,1,0.85598,1,1
3,1.5922e-08,6,200,2,0.85588,9,9
3,1.5922e-08,7,200,1,0.85588,3,3
3,7.6578e-05,8,200,2,0.14668,17,17
3,7.6578e-05,9,200,1,0.14668,11,11
3,0.001268,10,200,2,0.12932,21,21
3,0.001268,11,200,1,0.12932,15,15
