"Cell Type","Cost","MatchingID","MatchingPercentMatch","MatchingType","MeanMatchedPersistence","tree1NodeId","tree2NodeId"
3,8.3079e-07,0,200,2,1.2923,13,13
3,8.3079e-07,1,200,3,1.2923,0,0
3,0.00014124,2,200,2,0.1886,19,19
3,0.00014124,3,200,1,0.1886,7,7
3,4.0828e-09,4,200,2,0.85589,5,5
3,4.0828e-09,5,200,1,0.85589,1,1
3,1.0328e-08,6,200,2,0.85579,9,9
3,1.0328e-08,7,200,1,0.85579,3,3
3,4.9693e-05,8,200,2,0.1446,17,17
3,4.9693e-05,9,200,1,0.1446,11,11
3,0.00082286,10,200,2,0.1278,21,21
3,0.00082286,11,200,1,0.1278,15,15
