"Cell Type","Cost","MatchingID","MatchingPercentMatch","MatchingType","MeanMatchedPersistence","tree1NodeId","tree2NodeId"
3,7.2021e-07,0,200,2,1.2923,13,13
3,7.2021e-07,1,200,3,1.2923,0,0
3,0.00012243,2,200,2,0.18789,19,19
3,0.00012243,3,200,1,0.18789,7,7
3,3.5386e-09,4,200,2,0.85587,5,5
3,3.5386e-09,5,200,1,0.85587,1,1
3,8.9478e-09,6,200,2,0.85577,9,9
3,8.9478e-09,7,200,1,0.85577,3,3
3,4.3075e-05,8,200,2,0.144,17,17
3,4.3075e-05,9,200,1,0.144,11,11
3,0.00071327,10,200,2,0.12736,21,21
3,0.00071327,11,200,1,0.12736,15,15
