"Cell Type","Cost","MatchingID","MatchingPercentMatch","MatchingType","MeanMatchedPersistence","tree1NodeId","tree2NodeId"
3,2.3718e-06,0,200,2,1.2926,13,13
3,2.3718e-06,1,200,3,1.2926,0,0
3,0.00040322,2,200,2,0.19567,19,19
3,0.00040322,3,200,1,0.19567,7,7
3,1.1652e-08,4,200,2,0.85613,5,5
3,1.1652e-08,5,200,1,0.85613,1,1
3,2.9488e-08,6,200,2,0.85605,9,9
3,2.9488e-08,7,200,1,0.85605,3,3
3,0.00014187,8,200,2,0.15058,17,17
3,0.00014187,9,200,1,0.15058,11,11
3,0.0023492,10,200,2,0.13214,21,21
3,0.0023492,11,200,1,0.13214,15,15
