"Cell Type","Cost","MatchingID","MatchingPercentMatch","MatchingType","MeanMatchedPersistence","tree1NodeId","tree2NodeId"
3,4.1739e-06,0,200,2,1.294,13,13
3,4.1739e-06,1,200,3,1.294,0,0
3,0.00070954,2,200,2,0.22612,19,19
3,0.00070954,3,200,1,0.22612,7,7
3,2.0515e-08,4,200,2,0.85715,5,9
3,2.0515e-08,5,200,1,0.85715,1,3
3,5.1897e-08,6,200,2,0.85714,9,5
3,5.1897e-08,7,200,1,0.85714,3,1
3,0.00024965,8,200,2,0.17653,17,17
3,0.00024965,9,200,1,0.17653,11,11
3,0.0041339,10,200,2,0.15066,21,21
3,0.0041339,11,200,1,0.15066,15,15
