"Cell Type","Cost","MatchingID","MatchingPercentMatch","MatchingType","MeanMatchedPersistence","tree1NodeId","tree2NodeId"
3,6.6778e-07,0,200,2,1.2946,13,13
3,6.6778e-07,1,200,3,1.2946,0,0
3,0.00011353,2,200,2,0.23993,19,19
3,0.00011353,3,200,1,0.23993,7,7
3,3.2811e-09,4,200,2,0.85761,5,9
3,3.2811e-09,5,200,1,0.85761,1,3
3,8.2949e-09,6,200,2,0.85763,9,5
3,8.2949e-09,7,200,1,0.85763,3,1
3,3.9943e-05,8,200,2,0.18832,17,17
3,3.9943e-05,9,200,1,0.18832,11,11
3,0.00066142,10,200,2,0.15905,21,21
3,0.00066142,11,200,1,0.15905,15,15
