"Cell Type","Cost","MatchingID","MatchingPercentMatch","MatchingType","MeanMatchedPersistence","tree1NodeId","tree2NodeId"
3,1.3523e-06,0,200,2,1.2944,13,13
3,1.3523e-06,1,200,3,1.2944,0,0
3,0.00022991,2,200,2,0.23604,19,19
3,0.00022991,3,200,1,0.23604,7,7
3,6.639e-09,4,200,2,0.85748,5,9
3,6.639e-09,5,200,1,0.85748,1,3
3,1.6807e-08,6,200,2,0.85749,9,5
3,1.6807e-08,7,200,1,0.85749,3,1
3,8.0891e-05,8,200,2,0.18497,17,17
3,8.0891e-05,9,200,1,0.18497,11,11
3,0.0013395,10,200,2,0.15671,21,21
3,0.0013395,11,200,1,0.15671,15,15
