"Cell Type","Cost","MatchingID","MatchingPercentMatch","MatchingType","MeanMatchedPersistence","tree1NodeId","tree2NodeId"
3,3.2009e-07,0,200,2,1.2921,13,13
3,3.2009e-07,1,200,3,1.2921,0,0
3,5.4412e-05,2,200,2,0.18471,19,19
3,5.4412e-05,3,200,1,0.18471,7,7
3,1.5711e-09,4,200,2,0.85576,5,5
3,1.5711e-09,5,200,1,0.85576,1,1
3,3.9768e-09,6,200,2,0.85565,9,9
3,3.9768e-09,7,200,1,0.85565,3,3
3,1.9145e-05,8,200,2,0.14134,17,17
3,1.9145e-05,9,200,1,0.14134,11,11
3,0.00031701,10,200,2,0.12539,21,21
3,0.00031701,11,200,1,0.12539,15,15
