"Cell Type","Cost","MatchingID","MatchingPercentMatch","MatchingType","MeanMatchedPersistence","tree1NodeId","tree2NodeId"
3,3.3231e-06,0,200,2,1.2941,13,13
3,3.3231e-06,1,200,3,1.2941,0,0
3,0.00056495,2,200,2,0.2286,19,19
3,0.00056495,3,200,1,0.2286,7,7
3,1.6331e-08,4,200,2,0.85723,5,9
3,1.6331e-08,5,200,1,0.85723,1,3
3,4.1336e-08,6,200,2,0.85723,9,5
3,4.1336e-08,7,200,1,0.85723,3,1
3,0.00019877,8,200,2,0.17863,17,17
3,0.00019877,9,200,1,0.17863,11,11
3,0.0032914,10,200,2,0.15218,21,21
3,0.0032914,11,200,1,0.15218,15,15
