"Cell Type","Cost","MatchingID","MatchingPercentMatch","MatchingType","MeanMatchedPersistence","tree1NodeId","tree2NodeId"
3,1.5027e-06,0,200,2,1.2944,13,13
3,1.5027e-06,1,200,3,1.2944,0,0
3,0.00025544,2,200,2,0.23533,19,19
3,0.00025544,3,200,1,0.23533,7,7
3,7.3773e-09,4,200,2,0.85746,5,9
3,7.3773e-09,5,200,1,0.85746,1,3
3,1.868e-08,6,200,2,0.85747,9,5
3,1.868e-08,7,200,1,0.85747,3,1
3,8.9873e-05,8,200,2,0.18436,17,17
3,8.9873e-05,9,200,1,0.18436,11,11
3,0.0014882,10,200,2,0.15628,21,21
3,0.0014882,11,200,1,0.15628,15,15
