"Cell Type","Cost","MatchingID","MatchingPercentMatch","MatchingType","MeanMatchedPersistence","tree1NodeId","tree2NodeId"
3,5.2644e-06,0,200,2,1.293,13,13
3,5.2644e-06,1,200,3,1.293,0,0
3,0.00089495,2,200,2,0.20418,19,19
3,0.00089495,3,200,1,0.20418,7,7
3,2.5861e-08,4,200,2,0.85641,5,5
3,2.5861e-08,5,200,1,0.85641,1,1
3,6.5476e-08,6,200,2,0.85635,9,9
3,6.5476e-08,7,200,1,0.85635,3,3
3,0.00031488,8,200,2,0.15787,17,17
3,0.00031488,9,200,1,0.15787,11,11
3,0.005214,10,200,2,0.13728,21,21
3,0.005214,11,200,1,0.13728,15,15
