"Cell Type","Cost","MatchingID","MatchingPercentMatch","MatchingType","MeanMatchedPersistence","tree1NodeId","tree2NodeId"
3,7.7441e-07,0,200,2,1.2923,13,13
3,7.7441e-07,1,200,3,1.2923,0,0
3,0.00013166,2,200,2,0.18824,19,19
3,0.00013166,3,200,1,0.18824,7,7
3,3.8058e-09,4,200,2,0.85588,5,5
3,3.8058e-09,5,200,1,0.85588,1,1
3,9.6372e-09,6,200,2,0.85578,9,9
3,9.6372e-09,7,200,1,0.85578,3,3
3,4.6325e-05,8,200,2,0.1443,17,17
3,4.6325e-05,9,200,1,0.1443,11,11
3,0.00076708,10,200,2,0.12758,21,21
3,0.00076708,11,200,1,0.12758,15,15
