"Cell Type","Cost","MatchingID","MatchingPercentMatch","MatchingType","MeanMatchedPersistence","tree1NodeId","tree2NodeId"
3,1.4226e-07,0,200,2,1.2948,13,13
3,1.4226e-07,1,200,3,1.2948,0,0
3,2.4183e-05,2,200,2,0.2449,19,19
3,2.4183e-05,3,200,1,0.2449,7,7
3,6.9723e-10,4,200,2,0.85778,9,9
3,6.9723e-10,5,200,1,0.85778,3,3
3,1.7708e-09,6,200,2,0.85781,5,5
3,1.7708e-09,7,200,1,0.85781,1,1
3,8.5087e-06,8,200,2,0.19263,17,17
3,8.5087e-06,9,200,1,0.19263,11,11
3,0.00014089,10,200,2,0.16201,21,21
3,0.00014089,11,200,1,0.16201,15,15
