"Cell Type","Cost","MatchingID","MatchingPercentMatch","MatchingType","MeanMatchedPersistence","tree1NodeId","tree2NodeId"
3,3.5566e-06,0,200,2,1.294,13,13
3,3.5566e-06,1,200,3,1.294,0,0
3,0.00060458,2,200,2,0.22789,19,19
3,0.00060458,3,200,1,0.22789,7,7
3,1.7478e-08,4,200,2,0.85721,5,9
3,1.7478e-08,5,200,1,0.85721,1,3
3,4.422e-08,6,200,2,0.8572,9,5
3,4.422e-08,7,200,1,0.8572,3,1
3,0.00021272,8,200,2,0.17803,17,17
3,0.00021272,9,200,1,0.17803,11,11
3,0.0035223,10,200,2,0.15175,21,21
3,0.0035223,11,200,1,0.15175,15,15
