"Cell Type","Cost","MatchingID","MatchingPercentMatch","MatchingType","MeanMatchedPersistence","tree1NodeId","tree2NodeId"
3,0.14419,0,200,2,28.846,7,7
3,0.14419,1,200,3,28.846,0,0
3,0.00011708,2,200,2,1.344,5,5
3,0.00011708,3,200,1,1.344,1,1
3,0.0030774,4,100,2,1.3479,9,9
3,0.0030774,5,100,1,1.3479,3,3
