"Cell Type","Cost","MatchingID","MatchingPercentMatch","MatchingType","MeanMatchedPersistence","tree1NodeId","tree2NodeId"
3,0.11708,0,200,2,28.827,7,7
3,0.11708,1,200,3,28.827,0,0
3,9.5064e-05,2,200,2,1.3439,5,5
3,9.5064e-05,3,200,1,1.3439,1,1
3,0.0024988,4,100,2,1.4602,9,9
3,0.0024988,5,100,1,1.4602,3,3
