"Cell Type","Cost","MatchingID","MatchingPercentMatch","MatchingType","MeanMatchedPersistence","tree1NodeId","tree2NodeId"
3,1.2089e-06,0,200,2,1.2629,19,19
3,1.2089e-06,1,200,3,1.2629,0,0
3,0.00035018,2,200,2,0.11877,13,13
3,0.00035018,3,200,1,0.11877,7,7
3,2.6128e-06,4,200,2,0.83638,9,5
3,2.6128e-06,5,200,1,0.83638,3,1
3,7.4714e-05,6,200,2,0.046916,21,21
3,7.4714e-05,7,200,1,0.046916,15,15
3,5.0952e-05,8,200,2,0.050794,17,17
3,5.0952e-05,9,200,1,0.050794,11,11
3,5.9897e-06,10,200,2,0.83606,5,9
3,5.9897e-06,11,200,1,0.83606,1,3
