"Cell Type","Cost","MatchingID","MatchingPercentMatch","MatchingType","MeanMatchedPersistence","tree1NodeId","tree2NodeId"
3,2.4065e-10,0,200,2,1.2618,19,19
3,2.4065e-10,1,200,3,1.2618,0,0
3,6.9448e-08,2,200,2,0.12058,13,13
3,6.9448e-08,3,200,1,0.12058,7,7
3,5.173e-10,4,200,2,0.83749,9,9
3,5.173e-10,5,200,1,0.83749,3,3
3,1.5606e-08,6,200,2,0.059033,17,17
3,1.5606e-08,7,200,1,0.059033,11,11
3,9.5215e-09,8,200,2,0.058531,21,21
3,9.5215e-09,9,200,1,0.058531,15,15
3,1.1885e-09,10,200,2,0.83805,5,5
3,1.1885e-09,11,200,1,0.83805,1,1
