"Cell Type","Cost","MatchingID","MatchingPercentMatch","MatchingType","MeanMatchedPersistence","tree1NodeId","tree2NodeId"
3,1.8574e-06,0,200,2,1.2627,19,19
3,1.8574e-06,1,200,3,1.2627,0,0
3,0.00053794,2,200,2,0.11901,13,13
3,0.00053794,3,200,1,0.11901,7,7
3,4.014e-06,4,200,2,0.83653,9,5
3,4.014e-06,5,200,1,0.83653,3,1
3,7.8274e-05,6,200,2,0.051891,17,17
3,7.8274e-05,7,200,1,0.051891,11,11
3,0.00011477,8,200,2,0.048454,21,21
3,0.00011477,9,200,1,0.048454,15,15
3,9.2013e-06,10,200,2,0.83632,5,9
3,9.2013e-06,11,200,1,0.83632,1,3
