"Cell Type","Cost","MatchingID","MatchingPercentMatch","MatchingType","MeanMatchedPersistence","tree1NodeId","tree2NodeId"
3,4.6427e-07,0,200,2,1.2622,19,19
3,4.6427e-07,1,200,3,1.2622,0,0
3,0.00013449,2,200,2,0.11997,13,13
3,0.00013449,3,200,1,0.11997,7,7
3,1.0034e-06,4,200,2,0.83712,5,9
3,1.0034e-06,5,200,1,0.83712,1,3
3,2.8692e-05,6,200,2,0.054612,21,21
3,2.8692e-05,7,200,1,0.054612,15,15
3,1.9568e-05,8,200,2,0.056286,17,17
3,1.9568e-05,9,200,1,0.056286,11,11
3,2.3003e-06,10,200,2,0.83738,9,5
3,2.3003e-06,11,200,1,0.83738,3,1
