"Cell Type","Cost","MatchingID","MatchingPercentMatch","MatchingType","MeanMatchedPersistence","tree1NodeId","tree2NodeId"
3,2.1965e-05,0,200,2,1.2964,17,13
3,2.1965e-05,1,200,3,1.2964,0,0
3,0.0067164,2,100,2,0.11024,47,31
3,0.0067164,3,100,1,0.11024,9,7
3,7.8092e-07,4,200,2,0.8567,5,5
3,7.8092e-07,5,200,1,0.8567,1,1
3,6.4758e-07,6,200,2,0.85606,25,9
3,6.4758e-07,7,200,1,0.85606,3,3
3,0.1914,8,100,2,0.073282,45,17
3,0.1914,9,100,1,0.073282,39,11
3,0.0066871,10,100,2,0.013698,37,29
3,0.0066871,11,100,1,0.013698,27,23
3,0.012225,12,100,2,0.01852,41,33
3,0.012225,13,100,1,0.01852,35,27
3,0.12945,14,100,2,0.060265,49,25
3,0.12945,15,100,1,0.060265,43,19
3,0.0231,16,100,2,0.025458,29,21
3,0.0231,17,100,1,0.025458,15,15
