"Cell Type","Cost","MatchingID","MatchingPercentMatch","MatchingType","MeanMatchedPersistence","tree1NodeId","tree2NodeId"
3,7.197e-07,0,200,2,0.74788,47,47
3,7.197e-07,1,200,3,0.74788,0,0
3,0.00043686,2,200,2,0.2001,17,17
3,0.00043686,3,200,1,0.2001,11,11
3,0.00027673,4,200,2,0.074016,45,37
3,0.00027673,5,200,1,0.074016,39,31
3,0.00025105,6,200,2,0.1125,33,33
3,0.00025105,7,200,1,0.1125,27,27
3,0.0013017,8,200,2,0.12759,25,25
3,0.0013017,9,200,1,0.12759,19,19
3,0.00088861,10,200,2,0.16485,21,21
3,0.00088861,11,200,1,0.16485,15,15
3,0.00011682,12,200,2,0.086183,5,5
3,0.00011682,13,200,1,0.086183,1,1
3,0.0015823,14,100,2,0.039927,49,49
3,0.0015823,15,100,1,0.039927,43,43
3,1.6667e-05,16,200,2,0.085384,41,45
3,1.6667e-05,17,200,1,0.085384,35,39
3,4.0898e-05,18,200,2,0.065067,37,41
3,4.0898e-05,19,200,1,0.065067,31,35
3,7.8768e-05,20,200,2,0.094596,29,29
3,7.8768e-05,21,200,1,0.094596,23,23
3,1.7258e-05,22,200,2,0.28347,13,13
3,1.7258e-05,23,200,1,0.28347,7,7
3,1.6389e-05,24,200,2,0.27861,9,9
3,1.6389e-05,25,200,1,0.27861,3,3
