"Cell Type","Cost","MatchingID","MatchingPercentMatch","MatchingType","MeanMatchedPersistence","tree1NodeId","tree2NodeId"
3,4.8979e-08,0,200,2,0.74858,47,43
3,4.8979e-08,1,200,3,0.74858,0,0
3,2.973e-05,2,200,2,0.21341,17,17
3,2.973e-05,3,200,1,0.21341,11,11
3,1.8832e-05,4,200,2,0.064843,45,45
3,1.8832e-05,5,200,1,0.064843,39,39
3,1.7085e-05,6,200,2,0.10391,33,33
3,1.7085e-05,7,200,1,0.10391,27,27
3,8.8587e-05,8,200,2,0.15864,25,25
3,8.8587e-05,9,200,1,0.15864,19,19
3,6.0473e-05,10,200,2,0.18318,21,21
3,6.0473e-05,11,200,1,0.18318,15,15
3,7.9497e-06,12,200,2,0.079662,5,5
3,7.9497e-06,13,200,1,0.079662,1,1
3,1.1342e-06,14,200,2,0.082998,41,41
3,1.1342e-06,15,200,1,0.082998,35,35
3,2.7832e-06,16,200,2,0.063288,37,37
3,2.7832e-06,17,200,1,0.063288,31,31
3,5.3604e-06,18,200,2,0.088039,29,29
3,5.3604e-06,19,200,1,0.088039,23,23
3,1.1745e-06,20,200,2,0.28533,13,13
3,1.1745e-06,21,200,1,0.28533,7,7
3,1.1153e-06,22,200,2,0.27561,9,9
3,1.1153e-06,23,200,1,0.27561,3,3
