"Cell Type","Cost","MatchingID","MatchingPercentMatch","MatchingType","MeanMatchedPersistence","tree1NodeId","tree2NodeId"
3,2.9265e-07,0,200,2,0.74842,47,43
3,2.9265e-07,1,200,3,0.74842,0,0
3,0.00017764,2,200,2,0.21035,17,17
3,0.00017764,3,200,1,0.21035,11,11
3,0.00011253,4,200,2,0.066955,45,45
3,0.00011253,5,200,1,0.066955,39,39
3,0.00010209,6,200,2,0.10589,33,33
3,0.00010209,7,200,1,0.10589,27,27
3,0.00052933,8,200,2,0.15149,25,25
3,0.00052933,9,200,1,0.15149,19,19
3,0.00036134,10,200,2,0.17896,21,21
3,0.00036134,11,200,1,0.17896,15,15
3,4.7502e-05,12,200,2,0.081164,5,5
3,4.7502e-05,13,200,1,0.081164,1,1
3,6.7773e-06,14,200,2,0.083548,41,41
3,6.7773e-06,15,200,1,0.083548,35,35
3,1.6631e-05,16,200,2,0.063697,37,37
3,1.6631e-05,17,200,1,0.063697,31,31
3,3.203e-05,18,200,2,0.089548,29,29
3,3.203e-05,19,200,1,0.089548,23,23
3,7.0179e-06,20,200,2,0.2849,13,13
3,7.0179e-06,21,200,1,0.2849,7,7
3,6.6643e-06,22,200,2,0.2763,9,9
3,6.6643e-06,23,200,1,0.2763,3,3
