"Cell Type","Cost","MatchingID","MatchingPercentMatch","MatchingType","MeanMatchedPersistence","tree1NodeId","tree2NodeId"
3,8.9624e-07,0,200,2,0.74821,47,43
3,8.9624e-07,1,200,3,0.74821,0,0
3,0.00054403,2,200,2,0.20646,17,17
3,0.00054403,3,200,1,0.20646,11,11
3,0.00034461,4,200,2,0.069632,45,45
3,0.00034461,5,200,1,0.069632,39,39
3,0.00031264,6,200,2,0.1084,33,33
3,0.00031264,7,200,1,0.1084,27,27
3,0.0016211,8,200,2,0.14243,25,25
3,0.0016211,9,200,1,0.14243,19,19
3,0.0011066,10,200,2,0.17361,21,21
3,0.0011066,11,200,1,0.17361,15,15
3,0.00014547,12,200,2,0.083067,5,5
3,0.00014547,13,200,1,0.083067,1,1
3,2.0756e-05,14,200,2,0.084244,41,41
3,2.0756e-05,15,200,1,0.084244,35,35
3,5.0931e-05,16,200,2,0.064217,37,37
3,5.0931e-05,17,200,1,0.064217,31,31
3,9.8092e-05,18,200,2,0.091462,29,29
3,9.8092e-05,19,200,1,0.091462,23,23
3,2.1492e-05,20,200,2,0.28436,13,13
3,2.1492e-05,21,200,1,0.28436,7,7
3,2.0409e-05,22,200,2,0.27718,9,9
3,2.0409e-05,23,200,1,0.27718,3,3
