"Cell Type","Cost","MatchingID","MatchingPercentMatch","MatchingType","MeanMatchedPersistence","tree1NodeId","tree2NodeId"
3,2.1763e-08,0,200,2,0.74861,47,43
3,2.1763e-08,1,200,3,0.74861,0,0
3,1.3213e-05,2,200,2,0.21412,17,17
3,1.3213e-05,3,200,1,0.21412,11,11
3,8.3698e-06,4,200,2,0.064356,45,45
3,8.3698e-06,5,200,1,0.064356,39,39
3,7.5933e-06,6,200,2,0.10346,33,33
3,7.5933e-06,7,200,1,0.10346,27,27
3,3.9372e-05,8,200,2,0.16029,25,25
3,3.9372e-05,9,200,1,0.16029,19,19
3,2.6877e-05,10,200,2,0.18416,21,21
3,2.6877e-05,11,200,1,0.18416,15,15
3,3.5332e-06,12,200,2,0.079316,5,5
3,3.5332e-06,13,200,1,0.079316,1,1
3,5.0409e-07,14,200,2,0.082872,41,41
3,5.0409e-07,15,200,1,0.082872,35,35
3,1.237e-06,16,200,2,0.063193,37,37
3,1.237e-06,17,200,1,0.063193,31,31
3,2.3824e-06,18,200,2,0.08769,29,29
3,2.3824e-06,19,200,1,0.08769,23,23
3,5.2198e-07,20,200,2,0.28543,13,13
3,5.2198e-07,21,200,1,0.28543,7,7
3,4.9567e-07,22,200,2,0.27546,9,9
3,4.9567e-07,23,200,1,0.27546,3,3
